what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462251851471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462251851860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462251855538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462251859715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462251913246
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1462252046802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252051282
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252052882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252073690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252075714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1462252075731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1462252075731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252080848
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1462252083401
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1462252083575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252083894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1462252083911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252089607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252093431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252139880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252141547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252142015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252180698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252188809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252191780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252199404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252201807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252209471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1462252251712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252712997
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1462252714866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462252763690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253010883
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253010908
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1462253011227
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1462253011292
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1462253012129
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1462253012129
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462253015949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253018746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253025344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253025844
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462253026440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253037594
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253041009
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462253065910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253066328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253069502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253069891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253071797
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462253071892
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253081997
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462253088858
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462253096849
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462253102157
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253110978
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1462253112743
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1462253122564
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1462253122774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462253144023
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253155749
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462253160149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253160534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253162014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253162439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253163741
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462253163803
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253170535
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462253176150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253176239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253177855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253178117
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462253179594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253218711
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1462253260174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253262109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253264780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253265967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253269313
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253275192
opened,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1462253278831
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1462253278941
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253278979
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1462253279876
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1462253280344
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253501543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253506092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253510789
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1462253511945
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462253515883
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253525321
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462253528743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253528836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253535180
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253535508
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462253536430
error,log,,,"Unhandled event loop exception",1462253543118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253548451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253551191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253584192
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1462253584255
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1462253584505
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1462253584926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253585395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253585692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253679314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253679548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253680689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253682501
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253685345
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462253688017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253688142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253689548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253689939
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462253691376
error,log,,,"Unhandled event loop exception",1462253695579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253699089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253702796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253704839
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253705005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253707016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253716323
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462253716327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253839935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253841231
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462253841953
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1462253844902
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1462253849160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253849628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462253850237
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1462253850397
closed,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1462253850397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1462253946936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1462254010992
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1462254011197
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1462254046033
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1462254046246
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1462254046398
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1462254046560
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1462254046712
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1462254046895
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1462254047077
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1462254047251
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462254054131
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462254072247
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462254079800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462254080369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462254085730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462254086120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462254088283
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462254088374
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462254092987
opened,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1462254093148
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1462254093236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1462254099080
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1462254106510
closed,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1462254106526
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1462254107642
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462254111300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462254118275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462254129044
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1462254133200
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1462254133876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1462254134020
